id,host_id,latitude,longitude,neighbourhood_cleansed,price,room_type,property_type,accommodates,bedrooms,beds,bathrooms_text,minimum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,host_is_superhost,license,calculated_host_listings_count,reviews_per_month,price_w,log_price,log_price_w
1292979862784692088,33371538,43.66002885470557,-79.41070385277271,Palmerston-Little Italy,58.0,Entire home/apt,Entire rental unit,1,0.0,1.0,1 bath,28,125,2,5.0,f,f,Unknown,7,0.18,58.0,4.060443010546419,4.060443010546419
1293038756821903942,123627491,43.77556,-79.38988,Bayview Village,119.0,Private room,Private room in home,2,1.0,1.0,1 private bath,1,180,5,5.0,f,f,STR-2410-FWMBPR,1,0.78,119.0,4.77912349311153,4.77912349311153
1293069914463395492,29579957,43.66831789533773,-79.30784013721595,The Beaches,310.0,Entire home/apt,Entire home,4,2.0,2.0,2 baths,1,350,7,5.0,f,f,STR-2411-GLDYBT,1,0.6,310.0,5.736572297479192,5.736572297479192
1293081534294449154,662859993,43.679320423822986,-79.39475019172953,Annex,86.0,Entire home/apt,Entire home,2,0.0,1.0,1 bath,3,197,9,3.89,f,f,STR-2505-FTWVPQ,1,2.05,86.0,4.454347296253507,4.454347296253507
1293127717173080177,104165914,43.65938351087953,-79.37641381786979,Church-Yonge Corridor,202.0,Entire home/apt,Entire condo,4,2.0,2.0,2 baths,28,176,3,5.0,f,f,STR-2411-FMHHPQ,1,0.25,202.0,5.308267697401205,5.308267697401205
1293135930205609104,119638609,43.658982612048376,-79.37609576484668,Church-Yonge Corridor,160.0,Private room,Private room in rental unit,4,2.0,2.0,2 baths,365,346,3,5.0,f,t,STR-2411-HDJPPW,11,0.25,160.0,5.075173815233827,5.075173815233827
1293247778745779300,270908954,43.7713,-79.40601,Willowdale East,27.0,Private room,Private room in home,1,1.0,1.0,1.5 shared baths,28,251,4,4.5,t,f,Unknown,11,0.38,32.0,3.295836866004329,3.4657359027997265
1293400388101223139,662957311,43.64447424984146,-79.3884361149729,Waterfront Communities-The Island,201.0,Entire home/apt,Entire condo,6,1.0,3.0,1 bath,1,270,6,4.67,f,f,STR-2411-FSTBPQ,2,0.65,201.0,5.303304908059076,5.303304908059076
1293525659066602487,142896840,43.64091246523115,-79.38264890328898,Waterfront Communities-The Island,190.0,Entire home/apt,Entire rental unit,5,1.0,3.0,1 bath,28,120,1,5.0,f,t,Unknown,33,0.15,190.0,5.247024072160486,5.247024072160486
1293541769583236644,571977200,43.72373884890239,-79.45712146983642,Yorkdale-Glen Park,46.0,Private room,Private room in home,1,1.0,1.0,2 shared baths,28,314,0,4.89,f,f,Unknown,3,0.87,46.0,3.828641396489095,3.828641396489095
1293579361580994138,663010093,43.7130797,-79.4998683,Rustic,137.0,Entire home/apt,Entire home,5,3.0,3.0,1 bath,28,307,1,5.0,f,f,Unknown,1,0.21,137.0,4.919980925828125,4.919980925828125
1293787333207387234,536370627,43.70732,-79.25847,Birchcliffe-Cliffside,65.0,Private room,Private room in home,2,1.0,1.0,3 shared baths,28,365,0,4.89,f,f,Unknown,12,0.87,65.0,4.174387269895637,4.174387269895637
1293813568436303219,663069237,43.6475172,-79.39270309999999,Waterfront Communities-The Island,176.0,Entire home/apt,Entire condo,6,2.0,3.0,1 bath,28,143,26,4.92,t,t,STR-2409-HMXSBX,1,2.68,176.0,5.170483995038151,5.170483995038151
1293856327072015148,64353502,43.63011,-79.49581,Stonegate-Queensway,59.0,Private room,Private room in home,2,1.0,1.0,1 private bath,1,68,33,4.88,f,t,STR-2409-FVTBPR,2,3.07,59.0,4.07753744390572,4.07753744390572
1294048295711790250,557680897,43.65737670000001,-79.3744501,Moss Park,148.0,Entire home/apt,Entire rental unit,2,0.0,1.0,1 bath,28,365,8,4.5,t,f,Unknown,3,0.84,148.0,4.997212273764115,4.997212273764115
1294128231884833582,21963928,43.6438893,-79.39185169999999,Waterfront Communities-The Island,183.0,Entire home/apt,Entire condo,4,1.0,2.0,1 bath,2,17,40,4.93,f,t,STR-2411-HHBLBW,1,3.48,183.0,5.209486152841421,5.209486152841421
1294200698982275681,11604753,43.62421,-79.49917,Stonegate-Queensway,84.0,Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,29,365,0,4.89,t,f,Unknown,2,0.87,84.0,4.430816798843313,4.430816798843313
1294205751772964164,142896840,43.64153,-79.38084,Waterfront Communities-The Island,195.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,28,152,2,4.0,f,t,Unknown,33,0.19,195.0,5.272999558563747,5.272999558563747
1294230668675862960,352745596,43.6445,-79.3904,Waterfront Communities-The Island,458.0,Entire home/apt,Entire rental unit,4,2.0,2.0,2 baths,6,365,8,4.5,t,t,STR-2411-HGHHPW,1,0.85,458.0,6.126869184114185,6.126869184114185
1294249071802583676,142896840,43.64318903737019,-79.38106420041659,Waterfront Communities-The Island,165.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,28,139,2,5.0,f,t,Unknown,33,0.26,165.0,5.10594547390058,5.10594547390058
1294273201018658345,663168622,43.63957,-79.39711,Waterfront Communities-The Island,360.0,Entire home/apt,Entire rental unit,4,2.0,3.0,2.5 baths,28,365,0,4.89,f,f,Unknown,3,0.87,360.0,5.886104031450156,5.886104031450156
1294342695892921084,663188723,43.64752,-79.3927,Waterfront Communities-The Island,120.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,28,326,3,5.0,f,t,Unknown,1,0.37,120.0,4.787491742782046,4.787491742782046
1294346780580314983,389758273,43.6652632,-79.34637599999999,South Riverdale,112.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,365,0,4.89,t,f,Unknown,1,0.87,112.0,4.718498871295094,4.718498871295094
1294374109108312214,660872,43.64867815264003,-79.39157355629064,Waterfront Communities-The Island,311.0,Entire home/apt,Entire rental unit,5,2.0,3.0,2 baths,1,166,45,4.82,t,t,STR-2409-GVCPPV,1,9.71,311.0,5.739792912179234,5.739792912179234
1294376482668618925,48786509,43.63710870000001,-79.4062325,Niagara,280.0,Entire home/apt,Entire condo,2,0.0,1.0,1 bath,2,129,30,4.93,f,t,STR-2410-GXBHPV,1,2.69,280.0,5.634789603169249,5.634789603169249
1294404446270265294,599309311,43.6401979,-79.3959363,Waterfront Communities-The Island,165.0,Entire home/apt,Entire rental unit,4,2.0,2.0,2 baths,1,200,38,4.79,t,t,STR-2409-JBLYBZ,1,3.22,165.0,5.10594547390058,5.10594547390058
1294471661597374727,206663714,43.76802446925669,-79.50158974119,York University Heights,46.0,Entire home/apt,Entire home,3,1.0,1.0,1 bath,28,365,0,4.89,t,f,Unknown,121,0.87,46.0,3.828641396489095,3.828641396489095
1294509871571962209,38620549,43.74983,-79.46359,Downsview-Roding-CFB,319.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,220,0,4.89,t,f,STR-2411-FWTBPR,1,0.87,319.0,5.765191102784844,5.765191102784844
1294534627366734395,435771178,43.6402285884016,-79.39289733529294,Waterfront Communities-The Island,149.0,Entire home/apt,Entire rental unit,3,1.0,1.0,1 bath,28,89,2,5.0,f,f,Unknown,1,0.63,149.0,5.003946305945459,5.003946305945459
1294612217377390468,662414928,43.640020309866415,-79.3964261224626,Waterfront Communities-The Island,364.0,Entire home/apt,Entire rental unit,7,3.0,5.0,2 baths,1,156,38,4.66,t,f,STR-2411-GGZBPS,1,3.57,364.0,5.8971538676367405,5.8971538676367405
1294639537334088117,126289556,43.704416836676586,-79.27140828811937,Clairlea-Birchmount,30.0,Private room,Private room in rental unit,2,1.0,1.0,1 private bath,28,243,1,5.0,f,f,Unknown,6,0.09,32.0,3.4011973816621555,3.4657359027997265
1294827958680964787,651601904,43.66279070231979,-79.376310530822,Cabbagetown-South St.James Town,33.0,Private room,Private room in home,1,1.0,1.0,1 private bath,28,108,2,4.0,f,f,Unknown,44,0.26,33.0,3.4965075614664802,3.4965075614664802
1294939006965017728,425802994,43.675355320958914,-79.42718888269971,Wychwood,368.0,Entire home/apt,Entire home,6,3.0,5.0,1.5 baths,2,30,19,5.0,f,Unknown,STR-2411-GLCPPT,2,1.61,368.0,5.908082938168931,5.908082938168931
1294963483513864399,663168622,43.63953385838581,-79.39500145593718,Waterfront Communities-The Island,400.0,Entire home/apt,Entire rental unit,5,2.0,3.0,2 baths,28,365,0,4.89,f,f,Unknown,3,0.87,400.0,5.991464547107982,5.991464547107982
1294976914669876978,663326635,43.63619751898759,-79.40749030987995,Niagara,120.0,Entire home/apt,Entire condo,4,1.0,2.0,1 bath,28,170,0,4.89,f,f,Unknown,2,0.87,120.0,4.787491742782046,4.787491742782046
1294985558159867519,663168622,43.63868574090788,-79.39128626463503,Waterfront Communities-The Island,440.0,Entire home/apt,Entire rental unit,6,3.0,3.0,2 baths,28,365,0,4.89,f,f,Unknown,3,0.87,440.0,6.0867747269123065,6.0867747269123065
1295053130705306440,121848176,43.67586,-79.31433,Woodbine Corridor,68.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,1,355,32,4.75,f,f,STR-2311-HZDBHZ,4,2.79,68.0,4.219507705176107,4.219507705176107
1295055705385291030,663345640,43.63978,-79.39795,Waterfront Communities-The Island,268.0,Entire home/apt,Entire rental unit,6,1.0,3.0,1 bath,28,205,65,4.91,t,t,STR-2405-JGYRVZ,1,5.72,268.0,5.5909869805108565,5.5909869805108565
1295115382167019150,663362970,43.6441277,-79.38940579999999,Waterfront Communities-The Island,254.0,Entire home/apt,Entire rental unit,4,1.0,3.0,1 bath,28,172,12,5.0,t,t,STR-2405-FJMXVP,1,1.07,254.0,5.537334267018537,5.537334267018537
1295155295452503608,196066825,43.661953743126936,-79.4154809036633,Palmerston-Little Italy,171.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,2,351,4,5.0,f,f,STR-2410-GPKVPT,1,2.61,171.0,5.14166355650266,5.14166355650266
1295198349907129178,583185136,43.79162,-79.33484,Pleasant View,52.0,Private room,Private room in villa,2,1.0,1.0,1 shared bath,28,90,35,4.89,t,t,STR-2409-FJFYBP,2,2.97,52.0,3.9512437185814275,3.9512437185814275
1295199519112340048,214287454,43.67048,-79.37001,Cabbagetown-South St.James Town,61.0,Private room,Private room in rental unit,2,1.0,1.0,1 shared bath,29,123,0,4.89,f,f,STR-2409-HGHFBW,2,0.87,61.0,4.110873864173311,4.110873864173311
1295208870698755593,280238449,43.7433238,-79.20247359999999,Guildwood,128.0,Entire home/apt,Entire home,4,3.0,3.0,1 bath,28,283,1,4.0,f,f,Unknown,4,0.28,128.0,4.852030263919617,4.852030263919617
1295220690328768659,38357073,43.6429418,-79.38055709999999,Waterfront Communities-The Island,100.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,30,170,1,5.0,f,f,Unknown,1,0.15,100.0,4.605170185988092,4.605170185988092
1295246794874752496,663392300,43.75186134234908,-79.54103040013203,Humbermede,115.0,Entire home/apt,Entire rental unit,3,1.0,1.0,1 bath,1,314,0,4.89,f,f,STR-2412-FHWSBP,1,0.87,115.0,4.74493212836325,4.74493212836325
1295293553341415937,15833724,43.64666,-79.40018,Waterfront Communities-The Island,375.0,Entire home/apt,Entire rental unit,3,2.0,2.0,1.5 baths,180,365,0,4.89,t,f,Unknown,4,0.87,375.0,5.926926025970411,5.926926025970411
1295411945135742270,663418701,43.6633,-79.37885,Church-Yonge Corridor,126.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,195,2,5.0,f,f,Unknown,1,0.19,126.0,4.836281906951478,4.836281906951478
1295719928333641401,530788749,43.6416277,-79.3820399,Waterfront Communities-The Island,274.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1 bath,1,166,23,4.83,t,t,STR-2508-GHZLBS,1,2.17,274.0,5.6131281063880705,5.6131281063880705
1295862514174604076,9666005,43.67136,-79.38756,Annex,200.0,Entire home/apt,Entire condo,4,2.0,2.0,2 baths,60,176,0,4.89,t,f,Unknown,1,0.87,200.0,5.298317366548036,5.298317366548036
1295910152328599128,651601904,43.7038324,-79.3968958,Mount Pleasant West,85.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,280,3,5.0,f,f,Unknown,44,0.31,85.0,4.442651256490317,4.442651256490317
1295970136216171103,9306692,43.66404930916786,-79.3740407660403,Cabbagetown-South St.James Town,160.0,Entire home/apt,Entire townhouse,14,6.0,6.0,3 baths,28,290,0,4.89,f,t,Unknown,2,0.87,160.0,5.075173815233827,5.075173815233827
1296018421568191535,350594996,43.6386915759495,-79.54028636591256,Islington-City Centre West,50.0,Private room,Private room in home,2,1.0,1.0,2 shared baths,3,50,33,4.88,f,t,STR-2411-GSRVPT,3,3.25,50.0,3.912023005428146,3.912023005428146
1296101662809713052,305101900,43.66972784655151,-79.42248687172324,Dovercourt-Wallace Emerson-Junction,90.0,Private room,Private room in home,2,1.0,1.0,1 private bath,28,333,1,5.0,t,Unknown,Unknown,4,0.12,90.0,4.499809670330265,4.499809670330265
1296396079522147973,139708756,43.7594747,-79.45131549999999,Bathurst Manor,104.0,Entire home/apt,Entire home,2,1.0,1.0,1 bath,28,347,3,5.0,f,t,Unknown,3,0.3,104.0,4.6443908991413725,4.6443908991413725
1296406662334695799,57314004,43.74093,-79.2122,Scarborough Village,35.0,Private room,Private room in home,1,2.0,1.0,2 shared baths,28,89,0,4.89,f,f,Unknown,1,0.87,35.0,3.5553480614894135,3.5553480614894135
1296427674898281241,5173146,43.6399111,-79.3820853,Waterfront Communities-The Island,175.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,90,213,2,5.0,f,f,Unknown,1,0.31,175.0,5.1647859739235145,5.1647859739235145
1296442817117923385,36750622,43.665130124150856,-79.42660962389887,Dovercourt-Wallace Emerson-Junction,59.0,Private room,Private room in home,1,1.0,1.0,1 shared bath,1,29,43,5.0,f,t,STR-2408-FYYYBR,3,4.13,59.0,4.07753744390572,4.07753744390572
1296472021379094409,358833730,43.66338826945302,-79.35689435686382,Regent Park,80.0,Entire home/apt,Entire rental unit,3,1.0,1.0,1 bath,28,365,0,4.89,t,f,Unknown,1,0.87,80.0,4.382026634673881,4.382026634673881
1296556988263790663,663651802,43.6451021,-79.3908361,Waterfront Communities-The Island,242.0,Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,1,250,30,4.23,t,f,STR-2411-FXPLBR,2,2.63,242.0,5.488937726156687,5.488937726156687
1296609273403907739,22366963,43.79146,-79.3111,L'Amoreaux,113.0,Entire home/apt,Entire guest suite,5,2.0,3.0,1 bath,4,57,33,4.88,f,f,STR-2412-HHZFBW,2,3.63,113.0,4.727387818712341,4.727387818712341
1296778845495235987,24558559,43.67715460000001,-79.5567473,Willowridge-Martingrove-Richview,110.0,Private room,Private room in rental unit,2,1.0,1.0,1 shared bath,1,89,5,5.0,f,t,STR-2305-HJKXVX,2,0.45,110.0,4.700480365792417,4.700480365792417
1296782877293105489,247863121,43.73709012524243,-79.31712390370481,Victoria Village,108.0,Private room,Private room in home,2,1.0,2.0,1 private bath,3,40,47,4.94,f,t,STR-2411-FHCSBP,1,4.98,108.0,4.68213122712422,4.68213122712422
1297027600058669772,121245282,43.6865071589354,-79.39659441234708,Yonge-St.Clair,108.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,28,295,1,5.0,f,f,Unknown,1,0.14,108.0,4.68213122712422,4.68213122712422
1297083789153957360,39972701,43.64983315215088,-79.3944342120052,Kensington-Chinatown,400.0,Entire home/apt,Entire home,2,2.0,2.0,3.5 baths,28,358,1,5.0,f,f,Unknown,1,0.09,400.0,5.991464547107982,5.991464547107982
1297218200071667776,503330908,43.76727130833404,-79.1850603544115,West Hill,84.0,Entire home/apt,Entire home,4,2.0,2.0,1 bath,28,269,9,4.56,f,t,STR-2411-GKZBPT,10,0.84,84.0,4.430816798843313,4.430816798843313
1297232365887624688,225039900,43.64900341368355,-79.39181095146174,Waterfront Communities-The Island,113.0,Private room,Private room in home,1,1.0,1.0,1 private bath,28,363,0,4.89,f,f,Unknown,1,0.87,113.0,4.727387818712341,4.727387818712341
1297281030464714306,467964488,43.66652,-79.48107,Junction Area,135.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1 bath,30,348,0,4.89,f,f,Unknown,4,0.87,135.0,4.90527477843843,4.90527477843843
1297375368946431956,1027776,43.697251308827006,-79.39315949857158,Mount Pleasant West,62.0,Private room,Private room in rental unit,2,1.0,1.0,1 private bath,28,365,0,4.89,t,f,Unknown,1,0.87,62.0,4.127134385045092,4.127134385045092
1297417408703918566,186299872,43.71961851117699,-79.23666035079994,Cliffcrest,50.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,28,342,0,4.89,f,f,Unknown,29,0.87,50.0,3.912023005428146,3.912023005428146
1297447165672359951,186299872,43.71783609002135,-79.23609613891004,Cliffcrest,50.0,Private room,Private room in home,2,1.0,1.0,1 shared bath,28,341,0,4.89,f,f,Unknown,29,0.87,50.0,3.912023005428146,3.912023005428146
1297452112667457530,186299872,43.7192,-79.23456,Cliffcrest,78.0,Entire home/apt,Entire home,4,2.0,2.0,1 bath,28,341,2,4.0,t,f,Unknown,29,0.31,78.0,4.356708826689592,4.356708826689592
1297465923048200959,595013040,43.74922180809013,-79.29199573262568,Wexford/Maryvale,111.0,Private room,Private room in bungalow,4,2.0,2.0,1 private bath,87,179,32,4.91,f,t,STR-2501-HJDYBW,2,3.87,111.0,4.709530201312334,4.709530201312334
1297469392215154951,663853930,43.6441277,-79.38940579999999,Waterfront Communities-The Island,219.0,Entire home/apt,Entire rental unit,8,2.0,3.0,2 baths,2,28,30,4.9,f,t,STR-2411-FPCSBQ,1,2.59,219.0,5.389071729816501,5.389071729816501
1297543189226938164,514068539,43.64665755854104,-79.39163727303334,Waterfront Communities-The Island,402.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,28,215,3,3.0,t,f,STR-2303-GZPHHV,1,0.31,402.0,5.996452088619021,5.996452088619021
1297552108017894893,663326635,43.63649044328952,-79.40544261384754,Niagara,154.0,Entire home/apt,Entire condo,4,1.0,2.0,1 bath,1,170,7,4.14,f,f,STR-2409-GLWPPT,2,0.65,154.0,5.0369526024136295,5.0369526024136295
1297851462160741778,589183408,43.66254,-79.43756,Dovercourt-Wallace Emerson-Junction,37.0,Private room,Private room in home,2,1.0,1.0,1 private bath,28,164,6,4.0,t,f,STR-2405-GSSRVT,2,0.53,37.0,3.6109179126442243,3.6109179126442243
1297869277989904338,83239267,43.67040624667962,-79.31935755040854,Greenwood-Coxwell,59.0,Entire home/apt,Entire guest suite,2,1.0,1.0,1 bath,30,219,4,5.0,f,t,Unknown,1,0.42,59.0,4.07753744390572,4.07753744390572
1297876326307069451,134252277,43.69435,-79.31818,Danforth East York,130.0,Entire home/apt,Entire home,4,1.0,2.0,1 bath,28,333,0,4.89,f,f,Unknown,1,0.87,130.0,4.867534450455582,4.867534450455582
1297880237525226052,659911513,43.64209,-79.38172,Waterfront Communities-The Island,200.0,Entire home/apt,Entire condo,4,2.0,2.0,2 baths,31,117,0,4.89,t,t,STR-2408-GZKSBV,4,0.87,200.0,5.298317366548036,5.298317366548036
1297914656977516335,142896840,43.6404,-79.38351,Waterfront Communities-The Island,205.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1 bath,28,154,2,5.0,f,t,Unknown,33,0.23,205.0,5.3230099791384085,5.3230099791384085
1297948729348667741,36570848,43.64989898455848,-79.36631687506564,Waterfront Communities-The Island,349.0,Entire home/apt,Entire rental unit,5,3.0,3.0,3 baths,28,324,3,5.0,t,f,Unknown,4,0.37,349.0,5.855071922202427,5.855071922202427
1297950894718391775,38292714,43.64251,-79.42327,Little Portugal,151.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,180,364,0,4.89,f,f,Unknown,1,0.87,151.0,5.017279836814924,5.017279836814924
1298034383768990271,586498221,43.65918257278707,-79.41546558412897,Palmerston-Little Italy,195.0,Entire home/apt,Entire home,4,2.0,3.0,1 bath,28,130,2,5.0,f,f,Unknown,1,0.41,195.0,5.272999558563747,5.272999558563747
1298073646173115614,536310659,43.64263,-79.39678,Waterfront Communities-The Island,207.0,Entire home/apt,Entire condo,6,1.0,2.0,1 bath,28,305,0,4.89,t,f,Unknown,4,0.87,207.0,5.332718793265369,5.332718793265369
1298172485975656452,664018155,43.73764061162725,-79.53819587596199,Humbermede,96.0,Private room,Private room in home,2,1.0,1.0,1 private bath,1,136,4,5.0,f,f,STR-2412-JDTFBZ,3,0.46,96.0,4.564348191467836,4.564348191467836
1298309221176667275,664041664,43.660883005503344,-79.38623119163755,Bay Street Corridor,183.0,Entire home/apt,Entire condo,4,1.0,2.0,1 bath,1,296,4,4.75,t,f,STR-2411-FXQSBR,2,0.41,183.0,5.209486152841421,5.209486152841421
1298590705881323029,664105863,43.6703838,-79.3944199,Annex,175.0,Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,1,22,28,4.75,t,t,STR-2411-GRQSBT,1,2.47,175.0,5.1647859739235145,5.1647859739235145
1298653756149475490,580184640,43.65423167510548,-79.36091986931152,Moss Park,212.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1 bath,2,168,18,5.0,f,t,STR-2403-HFLPHW,1,1.59,212.0,5.356586274672012,5.356586274672012
1298661839865034746,103779581,43.63997,-79.39841,Waterfront Communities-The Island,135.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,1,11,44,4.8,t,t,STR-2411-JDQSBZ,1,3.89,135.0,4.90527477843843,4.90527477843843
1298677677003189682,592999443,43.69319,-79.30932,Woodbine-Lumsden,75.0,Private room,Private room in home,1,0.0,1.0,1 shared bath,28,316,2,4.5,t,t,Unknown,9,0.24,75.0,4.31748811353631,4.31748811353631
1298810824344177355,651882292,43.66375802915772,-79.38784741570497,Bay Street Corridor,210.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,1,177,3,5.0,t,f,STR-2409-HSSYBY,1,3.0,210.0,5.3471075307174685,5.3471075307174685
1298893478900763501,1007637,43.74007727489592,-79.29480171674645,Wexford/Maryvale,171.0,Entire home/apt,Entire home,4,2.0,2.0,1 bath,28,364,0,4.89,f,f,Unknown,1,0.87,171.0,5.14166355650266,5.14166355650266
